"image_1628746982424.jpg","1628746982424","0.0","0.0"
"image_1628746982925.jpg","1628746982925","0.0","0.0"
"image_1628746983423.jpg","1628746983423","0.0","0.0"
"image_1628746983925.jpg","1628746983925","0.11780973","0.0"
"image_1628746984424.jpg","1628746984424","0.23561946","0.0"
"image_1628746984923.jpg","1628746984923","0.11780973","0.0"
"image_1628746985423.jpg","1628746985423","0.23561946","0.0"
"image_1628746985924.jpg","1628746985924","0.11780973","-0.39607847"
"image_1628746986423.jpg","1628746986423","0.0","0.0"
"image_1628746986923.jpg","1628746986923","0.11780973","0.0"
"image_1628746987423.jpg","1628746987423","0.35342917","0.0"
"image_1628746987924.jpg","1628746987924","0.4712389","0.0"
"image_1628746988424.jpg","1628746988424","0.4712389","0.0"
"image_1628746988923.jpg","1628746988923","0.4712389","0.0"
"image_1628746989424.jpg","1628746989424","0.4712389","0.0"
"image_1628746989924.jpg","1628746989924","0.4712389","0.0"
"image_1628746990423.jpg","1628746990423","0.35342917","-0.14509809"
"image_1628746990924.jpg","1628746990924","0.4712389","0.0"
"image_1628746991424.jpg","1628746991424","0.23561946","0.0"
"image_1628746991923.jpg","1628746991923","0.35342917","0.0"
"image_1628746992424.jpg","1628746992424","0.23561946","0.0"
"image_1628746992925.jpg","1628746992925","0.4712389","0.0"
"image_1628746993424.jpg","1628746993424","0.4712389","0.0"
"image_1628746993924.jpg","1628746993924","0.5890486","0.0"
"image_1628746994424.jpg","1628746994424","0.5890486","0.0"
"image_1628746994924.jpg","1628746994924","0.4712389","0.0"
"image_1628746995423.jpg","1628746995423","0.5890486","0.0"
"image_1628746995923.jpg","1628746995923","0.70685834","0.0"
"image_1628746996424.jpg","1628746996424","0.35342917","0.0"
"image_1628746996923.jpg","1628746996923","0.23561946","0.0"
