"image_1629490656375.jpg","1629490656375","0.0","0.0"
"image_1629490656875.jpg","1629490656875","0.0","0.0"
"image_1629490657377.jpg","1629490657377","0.0","0.0"
"image_1629490657875.jpg","1629490657875","0.0","0.0"
"image_1629490658375.jpg","1629490658375","0.0","0.0"
"image_1629490689282.jpg","1629490689282","0.0","0.0"
"image_1629490689783.jpg","1629490689783","0.0","0.0"
"image_1629490690283.jpg","1629490690283","0.0","0.0"
"image_1629490690783.jpg","1629490690783","0.0","0.0"
"image_1629490707486.jpg","1629490707486","0.0","0.0"
"image_1629490707986.jpg","1629490707986","0.0","0.0"
"image_1629490708486.jpg","1629490708486","0.0","0.0"
"image_1629490720123.jpg","1629490720123","0.0","0.0"
"image_1629490720622.jpg","1629490720622","0.0","0.0"
"image_1629490721125.jpg","1629490721125","0.0","0.0"
"image_1629490721622.jpg","1629490721622","0.0","0.0"
